==== Test Report ====
Test: check_spatial_statistical_outliers_min_series
File: /home/anachite/Bureau/Datatest/DATA_QC/C3S-CMIP6/grr/pr_day_NorCPM1_historical_r1i1p1f1_gn_19500101-20141231.nc
Variable: pr
Dataset Name: /home/anachite/Bureau/Datatest/DATA_QC/C3S-CMIP6/grr/pr_day_NorCPM1_historical_r1i1p1f1_gn_19500101-20141231.nc
Parameters: {'threshold': 4.5, 'method': 'IQR'}
--- Messages ---
Outliers detected: 3212 points.
Outliers detected in minimum time series: 3212 points.

--- Results (coordinates, values) ---
iqr	(6, 22)	1.8541986836085333e-27,IQR:1.0819311093058758e-28
iqr	(6, 27)	2.867451766654442e-26,IQR:1.0819311093058758e-28
iqr	(6, 28)	2.314124852135398e-26,IQR:1.0819311093058758e-28
iqr	(6, 49)	3.4882689671774497e-25,IQR:1.0819311093058758e-28
iqr	(7, 49)	2.5698850361505187e-27,IQR:1.0819311093058758e-28
The rest of the coordinates are in the summary
--- Summary ---
Dataset: /home/anachite/Bureau/Datatest/DATA_QC/C3S-CMIP6/grr/pr_day_NorCPM1_historical_r1i1p1f1_gn_19500101-20141231.nc
Test: check_spatial_statistical_outliers
Variable: pr
Parameters: {'threshold': 4.5, 'method': 'IQR'}
Score: 0/1
Messages: ['Outliers detected: 3212 points.', 'Outliers detected in minimum time series: 3212 points.']
Coordinates and results:
Name	Index	Value	Score
iqr	(41, 139)	2.5427602340232138e-18	IQR:1.0819311093058758e-28
iqr	(41, 141)	6.453180078585688e-23	IQR:1.0819311093058758e-28
iqr	(41, 142)	1.6272272194724784e-18	IQR:1.0819311093058758e-28
iqr	(41, 143)	1.2540419170028325e-20	IQR:1.0819311093058758e-28
iqr	(42, 0)	2.641298363600489e-21	IQR:1.0819311093058758e-28
iqr	(42, 1)	1.3980844561434484e-23	IQR:1.0819311093058758e-28
iqr	(42, 15)	9.1559977788125e-22	IQR:1.0819311093058758e-28
iqr	(42, 16)	1.78889652690964e-17	IQR:1.0819311093058758e-28
iqr	(42, 17)	7.196580052733008e-27	IQR:1.0819311093058758e-28
iqr	(42, 19)	4.844134780115614e-20	IQR:1.0819311093058758e-28
iqr	(42, 20)	4.134397631107983e-14	IQR:1.0819311093058758e-28
iqr	(42, 21)	1.5374725104155829e-10	IQR:1.0819311093058758e-28
iqr	(42, 22)	2.094041384737011e-08	IQR:1.0819311093058758e-28
iqr	(42, 23)	4.7191286434156154e-09	IQR:1.0819311093058758e-28
iqr	(42, 24)	1.3684336070573415e-16	IQR:1.0819311093058758e-28
iqr	(42, 25)	1.3519398003435795e-13	IQR:1.0819311093058758e-28
iqr	(42, 26)	4.6915182849716075e-09	IQR:1.0819311093058758e-28
iqr	(42, 27)	3.294539085985093e-09	IQR:1.0819311093058758e-28
iqr	(42, 28)	7.185170236567728e-10	IQR:1.0819311093058758e-28
iqr	(42, 29)	3.3186156045417192e-09	IQR:1.0819311093058758e-28
iqr	(42, 30)	7.463732723382734e-17	IQR:1.0819311093058758e-28
iqr	(42, 31)	2.8359404227902823e-15	IQR:1.0819311093058758e-28
iqr	(42, 32)	3.6066153350830776e-17	IQR:1.0819311093058758e-28
iqr	(42, 33)	1.3330603645008778e-20	IQR:1.0819311093058758e-28
iqr	(42, 34)	4.1163080566732416e-14	IQR:1.0819311093058758e-28
iqr	(42, 35)	1.391770981892295e-18	IQR:1.0819311093058758e-28
iqr	(42, 36)	1.9167320909740786e-20	IQR:1.0819311093058758e-28
iqr	(42, 37)	2.3101109175294555e-20	IQR:1.0819311093058758e-28
iqr	(42, 38)	5.125515263299056e-25	IQR:1.0819311093058758e-28
iqr	(42, 39)	6.560632778860887e-22	IQR:1.0819311093058758e-28
iqr	(42, 40)	3.3018309613441e-21	IQR:1.0819311093058758e-28
iqr	(42, 41)	1.821597212658013e-23	IQR:1.0819311093058758e-28
iqr	(42, 42)	4.491333218297649e-25	IQR:1.0819311093058758e-28
iqr	(42, 43)	2.7602879211117173e-22	IQR:1.0819311093058758e-28
iqr	(42, 44)	2.6188541161024974e-27	IQR:1.0819311093058758e-28
iqr	(42, 46)	1.0476521525417926e-22	IQR:1.0819311093058758e-28
iqr	(42, 60)	1.8510321373867058e-23	IQR:1.0819311093058758e-28
iqr	(42, 61)	4.0100106733971e-15	IQR:1.0819311093058758e-28
iqr	(42, 62)	1.8359522092136285e-22	IQR:1.0819311093058758e-28
iqr	(42, 63)	1.0715269220678364e-19	IQR:1.0819311093058758e-28
iqr	(42, 64)	8.269758423380289e-16	IQR:1.0819311093058758e-28
iqr	(42, 65)	1.88277190012003e-19	IQR:1.0819311093058758e-28
iqr	(42, 66)	1.8152230388292426e-18	IQR:1.0819311093058758e-28
iqr	(42, 67)	1.2435665913905468e-21	IQR:1.0819311093058758e-28
iqr	(42, 68)	7.4172694761654245e-28	IQR:1.0819311093058758e-28
iqr	(42, 69)	1.768006294160622e-22	IQR:1.0819311093058758e-28
iqr	(42, 70)	1.2468546006242975e-16	IQR:1.0819311093058758e-28
iqr	(42, 71)	2.486556878616627e-19	IQR:1.0819311093058758e-28
iqr	(42, 72)	3.546589887773937e-22	IQR:1.0819311093058758e-28
iqr	(42, 73)	1.859659141630922e-15	IQR:1.0819311093058758e-28
iqr	(42, 74)	6.347759774413819e-15	IQR:1.0819311093058758e-28
iqr	(42, 75)	1.0777259703290349e-15	IQR:1.0819311093058758e-28
iqr	(42, 76)	1.3531914642384597e-17	IQR:1.0819311093058758e-28
iqr	(42, 77)	3.828906368305376e-21	IQR:1.0819311093058758e-28
iqr	(42, 78)	1.570981151779091e-22	IQR:1.0819311093058758e-28
iqr	(42, 79)	6.951462370477695e-20	IQR:1.0819311093058758e-28
iqr	(42, 80)	3.8146221546610644e-21	IQR:1.0819311093058758e-28
iqr	(42, 81)	8.961671735604577e-28	IQR:1.0819311093058758e-28
iqr	(42, 82)	1.2882515353499088e-26	IQR:1.0819311093058758e-28
iqr	(42, 83)	2.2910033328403944e-24	IQR:1.0819311093058758e-28
iqr	(42, 84)	2.5593925613949706e-18	IQR:1.0819311093058758e-28
iqr	(42, 85)	1.6575806120501117e-17	IQR:1.0819311093058758e-28
iqr	(42, 86)	9.547156425138803e-20	IQR:1.0819311093058758e-28
iqr	(42, 87)	1.9530497336492064e-18	IQR:1.0819311093058758e-28
iqr	(42, 88)	4.482992268513776e-22	IQR:1.0819311093058758e-28
iqr	(42, 89)	2.1841179331761607e-19	IQR:1.0819311093058758e-28
iqr	(42, 90)	1.685000936074525e-21	IQR:1.0819311093058758e-28
iqr	(42, 91)	2.336132274766269e-19	IQR:1.0819311093058758e-28
iqr	(42, 92)	4.86907118357055e-13	IQR:1.0819311093058758e-28
iqr	(42, 93)	1.3599146538404411e-19	IQR:1.0819311093058758e-28
iqr	(42, 94)	3.336710298357027e-26	IQR:1.0819311093058758e-28
iqr	(42, 95)	5.936360001218023e-16	IQR:1.0819311093058758e-28
iqr	(42, 96)	6.036764110411996e-17	IQR:1.0819311093058758e-28
iqr	(42, 97)	1.5356472603950122e-12	IQR:1.0819311093058758e-28
iqr	(42, 98)	4.379418088076074e-21	IQR:1.0819311093058758e-28
iqr	(42, 99)	4.173223125558058e-19	IQR:1.0819311093058758e-28
iqr	(42, 100)	6.246104084704772e-18	IQR:1.0819311093058758e-28
iqr	(42, 101)	2.7483942826849217e-27	IQR:1.0819311093058758e-28
iqr	(42, 107)	3.367215751746974e-20	IQR:1.0819311093058758e-28
iqr	(42, 110)	6.764502724085124e-18	IQR:1.0819311093058758e-28
iqr	(42, 111)	2.202033165979199e-18	IQR:1.0819311093058758e-28
iqr	(42, 112)	5.1437736700687395e-17	IQR:1.0819311093058758e-28
iqr	(42, 128)	3.514291713503654e-23	IQR:1.0819311093058758e-28
iqr	(42, 129)	7.517177436078271e-10	IQR:1.0819311093058758e-28
iqr	(42, 130)	2.983846769666343e-08	IQR:1.0819311093058758e-28
iqr	(42, 131)	4.336174702721657e-13	IQR:1.0819311093058758e-28
iqr	(42, 132)	1.20823730976779e-16	IQR:1.0819311093058758e-28
iqr	(42, 133)	6.487050896453184e-10	IQR:1.0819311093058758e-28
iqr	(42, 134)	3.6759137143886876e-18	IQR:1.0819311093058758e-28
iqr	(42, 135)	3.697193597391104e-17	IQR:1.0819311093058758e-28
iqr	(42, 136)	3.7873593281840384e-16	IQR:1.0819311093058758e-28
iqr	(42, 137)	5.691502541647542e-19	IQR:1.0819311093058758e-28
iqr	(42, 138)	2.6637895789392163e-18	IQR:1.0819311093058758e-28
iqr	(42, 139)	2.6618514430652163e-19	IQR:1.0819311093058758e-28
iqr	(42, 140)	7.986265236002176e-22	IQR:1.0819311093058758e-28
iqr	(42, 141)	8.760368722107359e-20	IQR:1.0819311093058758e-28
iqr	(42, 142)	2.1975488825536427e-21	IQR:1.0819311093058758e-28
iqr	(42, 143)	1.961246576582211e-23	IQR:1.0819311093058758e-28
iqr	(43, 0)	1.2725950468603544e-24	IQR:1.0819311093058758e-28
iqr	(43, 1)	8.354749580369938e-28	IQR:1.0819311093058758e-28
iqr	(43, 13)	8.342633970351109e-22	IQR:1.0819311093058758e-28
iqr	(43, 14)	5.345372640035061e-18	IQR:1.0819311093058758e-28
iqr	(43, 15)	2.1014924644506756e-18	IQR:1.0819311093058758e-28
iqr	(43, 16)	8.069092538715633e-25	IQR:1.0819311093058758e-28
iqr	(43, 19)	2.775130855274027e-20	IQR:1.0819311093058758e-28
iqr	(43, 20)	1.0664304994634222e-08	IQR:1.0819311093058758e-28
iqr	(43, 21)	4.82727573192232e-13	IQR:1.0819311093058758e-28
iqr	(43, 22)	8.887334423945958e-09	IQR:1.0819311093058758e-28
iqr	(43, 23)	2.0607695550012295e-09	IQR:1.0819311093058758e-28
iqr	(43, 24)	2.1002248828949632e-09	IQR:1.0819311093058758e-28
iqr	(43, 25)	1.0945009847020959e-17	IQR:1.0819311093058758e-28
iqr	(43, 26)	1.0310504620220096e-12	IQR:1.0819311093058758e-28
iqr	(43, 27)	3.7277736453233956e-11	IQR:1.0819311093058758e-28
iqr	(43, 28)	5.712746595221141e-11	IQR:1.0819311093058758e-28
iqr	(43, 29)	1.9859560662638387e-09	IQR:1.0819311093058758e-28
iqr	(43, 30)	1.4244378373430198e-16	IQR:1.0819311093058758e-28
iqr	(43, 31)	1.4610941908334484e-20	IQR:1.0819311093058758e-28
iqr	(43, 32)	1.5559662817852827e-19	IQR:1.0819311093058758e-28
iqr	(43, 33)	9.978577643494663e-20	IQR:1.0819311093058758e-28
iqr	(43, 34)	1.663223017803489e-18	IQR:1.0819311093058758e-28
iqr	(43, 35)	1.3127272941410804e-16	IQR:1.0819311093058758e-28
iqr	(43, 36)	2.201685364196578e-27	IQR:1.0819311093058758e-28
iqr	(43, 37)	1.0717359144194767e-20	IQR:1.0819311093058758e-28
iqr	(43, 38)	3.1045267121488017e-19	IQR:1.0819311093058758e-28
iqr	(43, 39)	5.084709113725438e-22	IQR:1.0819311093058758e-28
iqr	(43, 40)	8.914292009143132e-21	IQR:1.0819311093058758e-28
iqr	(43, 41)	5.919505736556268e-25	IQR:1.0819311093058758e-28
iqr	(43, 42)	1.689179904631828e-22	IQR:1.0819311093058758e-28
iqr	(43, 44)	2.150422710728974e-22	IQR:1.0819311093058758e-28
iqr	(43, 46)	3.040400569136394e-20	IQR:1.0819311093058758e-28
iqr	(43, 47)	9.076839461858337e-21	IQR:1.0819311093058758e-28
iqr	(43, 56)	2.954044966590794e-25	IQR:1.0819311093058758e-28
iqr	(43, 57)	1.1788521686740426e-20	IQR:1.0819311093058758e-28
iqr	(43, 59)	1.3783028537939224e-13	IQR:1.0819311093058758e-28
iqr	(43, 60)	8.626034849122688e-19	IQR:1.0819311093058758e-28
iqr	(43, 61)	7.768295470555567e-21	IQR:1.0819311093058758e-28
iqr	(43, 62)	6.054236276635096e-25	IQR:1.0819311093058758e-28
iqr	(43, 63)	9.450399557924826e-21	IQR:1.0819311093058758e-28
iqr	(43, 64)	8.567333935593832e-17	IQR:1.0819311093058758e-28
iqr	(43, 65)	2.2378871587243743e-24	IQR:1.0819311093058758e-28
iqr	(43, 66)	1.271767977477189e-20	IQR:1.0819311093058758e-28
iqr	(43, 67)	7.975320196096265e-28	IQR:1.0819311093058758e-28
iqr	(43, 68)	3.852247613909388e-24	IQR:1.0819311093058758e-28
iqr	(43, 69)	4.092123753363945e-19	IQR:1.0819311093058758e-28
iqr	(43, 70)	2.6151885368122234e-20	IQR:1.0819311093058758e-28
iqr	(43, 71)	7.641684229278906e-22	IQR:1.0819311093058758e-28
iqr	(43, 72)	1.969252340692742e-18	IQR:1.0819311093058758e-28
iqr	(43, 73)	1.0444695112910303e-16	IQR:1.0819311093058758e-28
iqr	(43, 75)	8.397791156398598e-24	IQR:1.0819311093058758e-28
iqr	(43, 76)	2.0071523427211795e-21	IQR:1.0819311093058758e-28
iqr	(43, 77)	4.262623255199141e-19	IQR:1.0819311093058758e-28
iqr	(43, 78)	4.472364626423302e-26	IQR:1.0819311093058758e-28
iqr	(43, 79)	8.684316961107409e-18	IQR:1.0819311093058758e-28
iqr	(43, 80)	1.5313053580383357e-25	IQR:1.0819311093058758e-28
iqr	(43, 81)	3.0626319167134992e-25	IQR:1.0819311093058758e-28
iqr	(43, 82)	2.8542079081953543e-21	IQR:1.0819311093058758e-28
iqr	(43, 83)	5.596319918692702e-21	IQR:1.0819311093058758e-28
iqr	(43, 84)	1.9422900331974065e-20	IQR:1.0819311093058758e-28
iqr	(43, 85)	2.8614644454386167e-18	IQR:1.0819311093058758e-28
iqr	(43, 86)	3.640910325997587e-18	IQR:1.0819311093058758e-28
iqr	(43, 87)	4.935884736006504e-18	IQR:1.0819311093058758e-28
iqr	(43, 88)	3.486522937646914e-17	IQR:1.0819311093058758e-28
iqr	(43, 89)	1.5443301894198436e-16	IQR:1.0819311093058758e-28
iqr	(43, 90)	2.0794673762872945e-13	IQR:1.0819311093058758e-28
iqr	(43, 91)	3.3641551766550037e-09	IQR:1.0819311093058758e-28
iqr	(43, 92)	4.3255530450883595e-13	IQR:1.0819311093058758e-28
iqr	(43, 93)	5.285322401960002e-09	IQR:1.0819311093058758e-28
iqr	(43, 94)	3.093344913551732e-09	IQR:1.0819311093058758e-28
iqr	(43, 95)	1.4888906108012634e-08	IQR:1.0819311093058758e-28
iqr	(43, 96)	5.946773296017227e-09	IQR:1.0819311093058758e-28
iqr	(43, 97)	6.718110956427381e-09	IQR:1.0819311093058758e-28
iqr	(43, 98)	3.6438130887172376e-14	IQR:1.0819311093058758e-28
iqr	(43, 99)	9.397809136793556e-13	IQR:1.0819311093058758e-28
iqr	(43, 100)	1.9556064666942374e-12	IQR:1.0819311093058758e-28
iqr	(43, 101)	9.246650109651384e-20	IQR:1.0819311093058758e-28
iqr	(43, 102)	1.1958134101992144e-20	IQR:1.0819311093058758e-28
iqr	(43, 103)	2.2805369488086973e-18	IQR:1.0819311093058758e-28
iqr	(43, 104)	2.381752573979308e-22	IQR:1.0819311093058758e-28
iqr	(43, 105)	5.2425569850268634e-20	IQR:1.0819311093058758e-28
iqr	(43, 106)	8.42066951903226e-16	IQR:1.0819311093058758e-28
iqr	(43, 107)	6.774542628769986e-18	IQR:1.0819311093058758e-28
iqr	(43, 108)	3.0405838475447173e-16	IQR:1.0819311093058758e-28
iqr	(43, 109)	2.6280361858867143e-15	IQR:1.0819311093058758e-28
iqr	(43, 110)	8.460835920652732e-18	IQR:1.0819311093058758e-28
iqr	(43, 111)	5.696093414726727e-17	IQR:1.0819311093058758e-28
iqr	(43, 112)	1.1287604602895969e-24	IQR:1.0819311093058758e-28
iqr	(43, 128)	1.3053773435851129e-18	IQR:1.0819311093058758e-28
iqr	(43, 129)	3.274129624646245e-14	IQR:1.0819311093058758e-28
iqr	(43, 130)	8.595403278022218e-10	IQR:1.0819311093058758e-28
iqr	(43, 131)	7.426747661298805e-09	IQR:1.0819311093058758e-28
iqr	(43, 132)	2.8642333730483083e-13	IQR:1.0819311093058758e-28
iqr	(43, 133)	4.252687924033438e-10	IQR:1.0819311093058758e-28
iqr	(43, 134)	4.9385784496712826e-18	IQR:1.0819311093058758e-28
iqr	(43, 136)	9.073905070947048e-20	IQR:1.0819311093058758e-28
iqr	(43, 137)	2.5208993496982975e-19	IQR:1.0819311093058758e-28
iqr	(43, 138)	6.823067783538126e-20	IQR:1.0819311093058758e-28
iqr	(43, 139)	3.083751295582708e-20	IQR:1.0819311093058758e-28
iqr	(43, 140)	8.841618860892806e-21	IQR:1.0819311093058758e-28
iqr	(43, 142)	7.024967091402549e-25	IQR:1.0819311093058758e-28
iqr	(43, 143)	1.9007535718566237e-25	IQR:1.0819311093058758e-28
iqr	(44, 1)	7.178736542909853e-26	IQR:1.0819311093058758e-28
iqr	(44, 13)	4.526579496721653e-21	IQR:1.0819311093058758e-28
iqr	(44, 14)	9.24642925889018e-22	IQR:1.0819311093058758e-28
iqr	(44, 15)	3.433035095961364e-24	IQR:1.0819311093058758e-28
iqr	(44, 16)	7.653637680803539e-23	IQR:1.0819311093058758e-28
iqr	(44, 18)	5.236217716502435e-26	IQR:1.0819311093058758e-28
iqr	(44, 19)	1.0900892169050443e-18	IQR:1.0819311093058758e-28
iqr	(44, 20)	6.518416517699992e-20	IQR:1.0819311093058758e-28
iqr	(44, 21)	6.571990679529579e-20	IQR:1.0819311093058758e-28
iqr	(44, 22)	8.196529587860654e-19	IQR:1.0819311093058758e-28
iqr	(44, 23)	1.7872099857737662e-20	IQR:1.0819311093058758e-28
iqr	(44, 24)	2.1810884979200195e-17	IQR:1.0819311093058758e-28
iqr	(44, 25)	6.538775845258669e-25	IQR:1.0819311093058758e-28
iqr	(44, 26)	4.1633861386172127e-19	IQR:1.0819311093058758e-28
iqr	(44, 27)	2.3772578853648157e-19	IQR:1.0819311093058758e-28
iqr	(44, 28)	1.9727480511978308e-20	IQR:1.0819311093058758e-28
iqr	(44, 29)	2.6246223701396773e-18	IQR:1.0819311093058758e-28
iqr	(44, 30)	2.965566573094487e-18	IQR:1.0819311093058758e-28
iqr	(44, 31)	9.069397453596517e-19	IQR:1.0819311093058758e-28
iqr	(44, 32)	2.3729462581206713e-18	IQR:1.0819311093058758e-28
iqr	(44, 33)	8.146280175105648e-20	IQR:1.0819311093058758e-28
iqr	(44, 34)	1.0694630418160312e-19	IQR:1.0819311093058758e-28
iqr	(44, 35)	1.2169144509370834e-17	IQR:1.0819311093058758e-28
iqr	(44, 36)	1.190220005203608e-20	IQR:1.0819311093058758e-28
iqr	(44, 37)	1.2336332548720039e-19	IQR:1.0819311093058758e-28
iqr	(44, 38)	6.843057895510177e-19	IQR:1.0819311093058758e-28
iqr	(44, 40)	4.453429548318438e-22	IQR:1.0819311093058758e-28
iqr	(44, 42)	1.2655878881697809e-18	IQR:1.0819311093058758e-28
iqr	(44, 43)	7.207281375442437e-15	IQR:1.0819311093058758e-28
iqr	(44, 44)	5.934236727847273e-18	IQR:1.0819311093058758e-28
iqr	(44, 45)	1.6361730903030987e-23	IQR:1.0819311093058758e-28
iqr	(44, 46)	1.1070081138661933e-24	IQR:1.0819311093058758e-28
iqr	(44, 48)	2.8348524422684006e-23	IQR:1.0819311093058758e-28
iqr	(44, 49)	3.3079714546303403e-23	IQR:1.0819311093058758e-28
iqr	(44, 55)	9.567399974264547e-22	IQR:1.0819311093058758e-28
iqr	(44, 56)	1.5891807314538653e-10	IQR:1.0819311093058758e-28
iqr	(44, 57)	1.4524886237931015e-18	IQR:1.0819311093058758e-28
iqr	(44, 58)	3.3422740131072715e-09	IQR:1.0819311093058758e-28
iqr	(44, 59)	3.10312553430947e-10	IQR:1.0819311093058758e-28
iqr	(44, 60)	2.156815544589141e-18	IQR:1.0819311093058758e-28
iqr	(44, 61)	7.991698471689328e-19	IQR:1.0819311093058758e-28
iqr	(44, 62)	2.9170597160875727e-27	IQR:1.0819311093058758e-28
iqr	(44, 63)	3.962018397731797e-24	IQR:1.0819311093058758e-28
iqr	(44, 64)	7.773845820154055e-22	IQR:1.0819311093058758e-28
iqr	(44, 65)	2.908277783689958e-26	IQR:1.0819311093058758e-28
iqr	(44, 66)	2.3724981863760615e-25	IQR:1.0819311093058758e-28
iqr	(44, 67)	3.7205482768444724e-19	IQR:1.0819311093058758e-28
iqr	(44, 68)	7.796620045161168e-22	IQR:1.0819311093058758e-28
iqr	(44, 70)	9.033976319609032e-21	IQR:1.0819311093058758e-28
iqr	(44, 71)	9.0004471932517e-18	IQR:1.0819311093058758e-28
iqr	(44, 72)	1.8474175767189831e-25	IQR:1.0819311093058758e-28
iqr	(44, 73)	3.4341497076499045e-18	IQR:1.0819311093058758e-28
iqr	(44, 74)	9.098986738083304e-24	IQR:1.0819311093058758e-28
iqr	(44, 75)	2.4038345025446083e-24	IQR:1.0819311093058758e-28
iqr	(44, 76)	2.924098169742226e-23	IQR:1.0819311093058758e-28
iqr	(44, 77)	1.4820833071881617e-27	IQR:1.0819311093058758e-28
iqr	(44, 78)	1.9362895103414788e-22	IQR:1.0819311093058758e-28
iqr	(44, 79)	2.403909967818701e-20	IQR:1.0819311093058758e-28
iqr	(44, 80)	5.712558431870916e-25	IQR:1.0819311093058758e-28
iqr	(44, 81)	1.0404247035914664e-25	IQR:1.0819311093058758e-28
iqr	(44, 82)	4.809796768054433e-18	IQR:1.0819311093058758e-28
iqr	(44, 83)	9.685778341414378e-16	IQR:1.0819311093058758e-28
iqr	(44, 84)	7.132458535792247e-21	IQR:1.0819311093058758e-28
iqr	(44, 85)	2.0534166445310324e-17	IQR:1.0819311093058758e-28
iqr	(44, 86)	6.524983637061196e-21	IQR:1.0819311093058758e-28
iqr	(44, 87)	8.976819270192611e-21	IQR:1.0819311093058758e-28
iqr	(44, 88)	1.4321089614513263e-18	IQR:1.0819311093058758e-28
iqr	(44, 89)	1.095856960731112e-09	IQR:1.0819311093058758e-28
iqr	(44, 90)	7.144458802343934e-09	IQR:1.0819311093058758e-28
iqr	(44, 91)	5.188937929508086e-13	IQR:1.0819311093058758e-28
iqr	(44, 92)	4.2433043745404575e-09	IQR:1.0819311093058758e-28
iqr	(44, 93)	7.832629655979417e-09	IQR:1.0819311093058758e-28
iqr	(44, 94)	6.120200346515503e-09	IQR:1.0819311093058758e-28
iqr	(44, 95)	4.648739615475961e-09	IQR:1.0819311093058758e-28
iqr	(44, 96)	1.7511696981387104e-08	IQR:1.0819311093058758e-28
iqr	(44, 97)	5.405008884906692e-09	IQR:1.0819311093058758e-28
iqr	(44, 98)	1.1272437205889219e-08	IQR:1.0819311093058758e-28
iqr	(44, 99)	1.3466284087826352e-08	IQR:1.0819311093058758e-28
iqr	(44, 100)	9.993795374585446e-11	IQR:1.0819311093058758e-28
iqr	(44, 101)	1.7848812705612005e-10	IQR:1.0819311093058758e-28
iqr	(44, 102)	3.2534372873711803e-13	IQR:1.0819311093058758e-28
iqr	(44, 103)	1.3083662842375277e-12	IQR:1.0819311093058758e-28
iqr	(44, 104)	9.615767179540955e-20	IQR:1.0819311093058758e-28
iqr	(44, 105)	2.026777292903762e-17	IQR:1.0819311093058758e-28
iqr	(44, 106)	3.03916017044884e-17	IQR:1.0819311093058758e-28
iqr	(44, 107)	1.2759497729080795e-18	IQR:1.0819311093058758e-28
iqr	(44, 108)	2.1644345133054648e-15	IQR:1.0819311093058758e-28
iqr	(44, 109)	7.633138518740206e-16	IQR:1.0819311093058758e-28
iqr	(44, 110)	2.7990829038862657e-20	IQR:1.0819311093058758e-28
iqr	(44, 111)	2.324570667947039e-18	IQR:1.0819311093058758e-28
iqr	(44, 128)	4.217269924489836e-18	IQR:1.0819311093058758e-28
iqr	(44, 129)	4.0134285868645425e-13	IQR:1.0819311093058758e-28
iqr	(44, 130)	2.255091544611787e-07	IQR:1.0819311093058758e-28
iqr	(44, 131)	1.8449742844595107e-09	IQR:1.0819311093058758e-28
iqr	(44, 132)	5.641408451495522e-10	IQR:1.0819311093058758e-28
iqr	(44, 133)	1.3915327778946107e-09	IQR:1.0819311093058758e-28
iqr	(44, 134)	2.826813227940761e-09	IQR:1.0819311093058758e-28
iqr	(44, 135)	1.6971214335169226e-16	IQR:1.0819311093058758e-28
iqr	(44, 136)	1.3568096349558279e-17	IQR:1.0819311093058758e-28
iqr	(44, 137)	6.107230851313564e-20	IQR:1.0819311093058758e-28
iqr	(44, 138)	3.392211954323847e-21	IQR:1.0819311093058758e-28
iqr	(44, 139)	3.0388559744352614e-23	IQR:1.0819311093058758e-28
iqr	(45, 0)	1.9863902779453955e-27	IQR:1.0819311093058758e-28
iqr	(45, 1)	6.246642902684961e-25	IQR:1.0819311093058758e-28
iqr	(45, 4)	2.84713094392903e-24	IQR:1.0819311093058758e-28
iqr	(45, 5)	6.5978444679426475e-24	IQR:1.0819311093058758e-28
iqr	(45, 20)	6.749929103855169e-22	IQR:1.0819311093058758e-28
iqr	(45, 21)	8.478601278668534e-24	IQR:1.0819311093058758e-28
iqr	(45, 22)	8.903401336273562e-21	IQR:1.0819311093058758e-28
iqr	(45, 23)	1.1334372221661997e-24	IQR:1.0819311093058758e-28
iqr	(45, 26)	3.9759090364924536e-27	IQR:1.0819311093058758e-28
iqr	(45, 28)	3.4172498314757104e-23	IQR:1.0819311093058758e-28
iqr	(45, 29)	1.519834192523657e-20	IQR:1.0819311093058758e-28
iqr	(45, 30)	8.405470717310925e-23	IQR:1.0819311093058758e-28
iqr	(45, 31)	2.750383109803507e-23	IQR:1.0819311093058758e-28
iqr	(45, 32)	6.498094370260184e-20	IQR:1.0819311093058758e-28
iqr	(45, 33)	6.825201327907144e-21	IQR:1.0819311093058758e-28
iqr	(45, 34)	9.916356287558098e-24	IQR:1.0819311093058758e-28
iqr	(45, 35)	3.1037949252669645e-24	IQR:1.0819311093058758e-28
iqr	(45, 36)	2.1033570879230855e-25	IQR:1.0819311093058758e-28
iqr	(45, 37)	1.3786344199934549e-24	IQR:1.0819311093058758e-28
iqr	(45, 38)	1.3887479717857956e-23	IQR:1.0819311093058758e-28
iqr	(45, 40)	3.0157625841945046e-24	IQR:1.0819311093058758e-28
iqr	(45, 41)	5.155138110472591e-22	IQR:1.0819311093058758e-28
iqr	(45, 42)	5.551849127996555e-13	IQR:1.0819311093058758e-28
iqr	(45, 43)	1.7540131638794496e-22	IQR:1.0819311093058758e-28
iqr	(45, 44)	6.415501907454462e-26	IQR:1.0819311093058758e-28
iqr	(45, 45)	1.2351434316507277e-25	IQR:1.0819311093058758e-28
iqr	(45, 46)	5.7956845827054035e-22	IQR:1.0819311093058758e-28
iqr	(45, 49)	2.1703226042765006e-21	IQR:1.0819311093058758e-28
iqr	(45, 50)	5.690758984904793e-27	IQR:1.0819311093058758e-28
iqr	(45, 51)	1.0049224152935633e-27	IQR:1.0819311093058758e-28
iqr	(45, 54)	2.243940088450135e-24	IQR:1.0819311093058758e-28
iqr	(45, 55)	1.7941884089545113e-11	IQR:1.0819311093058758e-28
iqr	(45, 56)	5.437523041815306e-18	IQR:1.0819311093058758e-28
iqr	(45, 57)	1.295021311149648e-17	IQR:1.0819311093058758e-28
iqr	(45, 58)	1.3446775248837639e-08	IQR:1.0819311093058758e-28
iqr	(45, 59)	4.3252601897995934e-16	IQR:1.0819311093058758e-28
iqr	(45, 61)	1.2819986041164736e-23	IQR:1.0819311093058758e-28
iqr	(45, 63)	4.1931463599220485e-24	IQR:1.0819311093058758e-28
iqr	(45, 66)	1.6631608390813035e-26	IQR:1.0819311093058758e-28
iqr	(45, 68)	1.7393258217035788e-27	IQR:1.0819311093058758e-28
iqr	(45, 70)	6.543135615244237e-28	IQR:1.0819311093058758e-28
iqr	(45, 71)	9.615092280006457e-25	IQR:1.0819311093058758e-28
iqr	(45, 72)	1.3575338186170313e-22	IQR:1.0819311093058758e-28
